MSH-4	41	1	2.16.840.1.113883.3.3823.101039	HFHN WARREN CHICAGO RD			00000000
MSH-4	42	1	2.16.840.1.113883.3.3823.101040	HFHN ONE FORD PLACE			00000000
MSH-4	43	1	2.16.840.1.113883.3.3823.101041	HFHN TECH TOWN			00000000
MSH-4	44	1	2.16.840.1.113883.3.3823.101042	HFHN SOUTHGATE SUPER VISION CTR			00000000
MSH-4	45	1	2.16.840.1.113883.3.3823.101043	HFHN TROY SUPER VISION CTR			00000000
MSH-4	46	1	2.16.840.1.113883.3.3823.101044	HFHN WESTLAND SUPER VISION CTR			00000000
MSH-4	47	1	2.16.840.1.113883.3.3823.101045	HFHN LAKESIDE SUPER VISION CTR			00000000
MSH-4	48	1	2.16.840.1.113883.3.3823.101046	HFHN GPP SUPER VISION CTR			00000000
MSH-4	49	1	2.16.840.1.113883.3.3823.101047	HFHN ROSEVILLE SUPER VISION CTR			00000000
MSH-4	50	1	2.16.840.1.113883.3.3823.101050	HFHN MONROE			00000000
MSH-4	51	1	2.16.840.1.113883.3.3823.101051	HFHN WYANDOTTE WOMENS HEALTH			00000000
MSH-4	52	1	2.16.840.1.113883.3.3823.101052	HFHN MACOMB			00000000
MSH-4	53	1	2.16.840.1.113883.3.3823.101054	HFHN PROVIDENCE			00000000
MSH-4	54	1	2.16.840.1.113883.3.3823.101055	HFHN LANSING			00000000
MSH-4	55	1	2.16.840.1.113883.3.3823.101056	HFHN HURLEY			00000000
MSH-4	56	1	2.16.840.1.113883.3.3823.101057	HFHN YPSILANTI			00000000
MSH-4	57	1	2.16.840.1.113883.3.3823.101058	HFHN SPECTRUM HEALTH			00000000
MSH-4	58	1	2.16.840.1.113883.3.3823.101059	HFHN GRAND BLANC			00000000
MSH-4	59	1	2.16.840.1.113883.3.3823.101060	HFHN ST JOHN			00000000
MSH-4	60	1	2.16.840.1.113883.3.3823.101061	HFHN PONTIAC			00000000
MSH-4	61	1	2.16.840.1.113883.3.3823.101062	HFHN MACOMB			00000000
MSH-4	62	1	2.16.840.1.113883.3.3823.101063	HFHN BORGESS			00000000
MSH-4	63	1	2.16.840.1.113883.3.3823.101064	HFHN DOWNRIVER HOME HEALTH			00000000
MSH-4	64	1	2.16.840.1.113883.3.3823.101065	HFHN EAST HOME HEALTH			00000000
MSH-4	65	1	2.16.840.1.113883.3.3823.101066	HFHN NORTH HOME HEALTH			00000000
MSH-4	66	1	2.16.840.1.113883.3.3823.101067	HFHN FOX RUN			00000000
MSH-4	67	1	2.16.840.1.113883.3.3823.101068	HFHN MACOMB SHELBY			00000000
MSH-4	68	1	2.16.840.1.113883.3.3823.101069	HFHN SEVILLE III			00000000
MSH-4	69	1	2.16.840.1.113883.3.3823.101070	HFHN SHELBY MALL			00000000
MSH-4	70	1	2.16.840.1.113883.3.3823.101071	HFHN TAYLOR SUPER VISION CTR			00000000
MSH-4	71	1	2.16.840.1.113883.3.3823.101072	HFHN LAKESIDE SUPER VISION CTR			00000000
MSH-4	72	1	2.16.840.1.113883.3.3823.1010730001	HFHN FLINT			00000000
MSH-4	73	1	2.16.840.1.113883.3.3823.101074	HFHN EAST LANSING			00000000
MSH-4	74	1	2.16.840.1.113883.3.3823.101075	HFHN GENESYS			00000000
MSH-4	75	1	2.16.840.1.113883.3.3823.101076	HFHN SAGINAW			00000000
MSH-4	76	1	2.16.840.1.113883.3.3823.101077	HFHN WOODWARD			00000000
MSH-4	77	1	2.16.840.1.113883.3.3823.101078	HFHN GROSSE POINTE			00000000
MSH-4	78	1	2.16.840.1.113883.3.3823.101079	HFHN BRUCE			00000000
MSH-4	79	1	2.16.840.1.113883.3.3823.101081	HFHN FRASER			00000000
MSH-4	80	1	2.16.840.1.113883.3.3823.101082	HFHN HARBORTOWN II			00000000
MSH-4	81	1	2.16.840.1.113883.3.3823.101083	HFHN SOUTHFIELD SUPERVISION			00000000
MSH-4	82	1	2.16.840.1.113883.3.3823.101084	HFHN DTE ENERGY			00000000
MSH-4	83	1	2.16.840.1.113883.3.3823.101085	HFHN MACOMB SLEEP CENTER			00000000
MSH-4	84	1	2.16.840.1.113883.3.3823.101086	HFHN WAYNE STATE UNIV			00000000
MSH-4	85	1	2.16.840.1.113883.3.3823.101087	HFHN CLINTON TWP SVC			00000000
MSH-4	86	1	2.16.840.1.113883.3.3823.101088	HGHN MILFORD			00000000
MSH-4	87	1	2.16.840.1.113883.3.3823.101089	HFHN W BLOOMFIELD SUPERVISION CTR			00000000
MSH-4	88	1	2.16.840.1.113883.3.3823.101090	HFHN CHESTERFIELD			00000000
MSH-4	89	1	2.16.840.1.113883.3.3823.101091	HFHN LANSING			00000000
MSH-4	90	1	2.16.840.1.113883.3.3823.101092	SBH RUTH ELLIS HEALTH CTR			00000000
MSH-4	91	1	2.16.840.1.113883.3.3823.101093	HFHN BAY CITY			00000000
MSH-4	92	1	2.16.840.1.113883.3.3823.101094	HFHN WATERFORD			00000000
MSH-4	93	1	2.16.840.1.113883.3.3823.101097	HFHN WEST BRANCH			00000000
MSH-4	94	1	2.16.840.1.113883.3.3823.101098	HFHN UNITED OUTSTANDING PHYSICIANS			00000000
MSH-4	95	1	2.16.840.1.113883.3.3823.101099	HFHN UNIVERSITY OF DETROIT MERCY			00000000
MSH-4	96	1	2.16.840.1.113883.3.3823.101100	HFHN FAIRLANE			00000000
MSH-4	97	1	2.16.840.1.113883.3.3823.101101	HFHN TAYLOR 24565			00000000
MSH-4	98	1	2.16.840.1.113883.3.3823.101107	HFHN DETORIT PISTONS			00000000
MSH-4	99	1	2.16.840.1.113883.3.3823.101109	HFHN BLOOMFIELD HILLS II			00000000
MSH-4	100	1	2.16.840.1.113883.3.3823.101114	HFHN N CANTON			00000000
MSH-4	101	1	2.16.840.1.113883.3.3823.101115	HFHN LAKE ORION			00000000
MSH-4	102	1	2.16.840.1.113883.3.3823.101116	HFHN VIRTUAL CARE			00000000
MSH-4	103	1	2.16.840.1.113883.3.3823.101119	HFHN WASHINGTON TOWNSHIP II			00000000
MSH-4	104	1	2.16.840.1.113883.3.3823.101120	HFHN RICHMOND			00000000
MSH-4	105	1	2.16.840.1.113883.3.3823.101121	HFHN DETROIT PISTONS PERFORMANCE CENTER			00000000
MSH-4	106	1	2.16.840.1.113883.3.3823.101122	HFHN BLOOMFIELD TWP			00000000
MSH-4	107	1	2.16.840.1.113883.3.3823.101129	HFHN DETROIT CANCER PAVILION			00000000
MSH-4	108	1	2.16.840.1.113883.3.3823.101134	HFHN MGM			00000000
MSH-4	109	1	2.16.840.1.113883.3.3823.101135	HFHN HURLEY II			00000000
MSH-4	110	1	2.16.840.1.113883.3.3823.101138	HFHN N WEST AVE			00000000
MSH-4	111	1	2.16.840.1.113883.3.3823.1011380001	HFAWT:NW KIDNEY:Transplant Surgery			00000000
MSH-4	112	1	2.16.840.1.113883.3.3823.1011380002	HFAWT:NW LUNG:Transplant Surgery			00000000
MSH-4	113	1	2.16.840.1.113883.3.3823.1011380003	HFAWT:NW LIVER:Transplant Surgery			00000000
MSH-4	114	1	2.16.840.1.113883.3.3823.101139	HFHN 2671 W GRAND BLVD 			00000000
MSH-4	115	1	2.16.840.1.113883.3.3823.1011390001	W GRAND BLVD ORAL SURGERY & DENTISTRY 			00000000
MSH-4	116	1	2.16.840.1.113883.3.3823.101140	HFHN 44720 HAYES RD			00000000
MSH-4	117	1	2.16.840.1.113883.3.3823.1011400001	   HSC:HAY SCRN CLN:Family Medicine			00000000
MSH-4	118	1	2.16.840.1.113883.3.3823.101142	HFHN 39915 GRAND RIVER 			00000000
MSH-4	119	1	2.16.840.1.113883.3.3823.1011420001	GRAND RIVER SCREENING CLINIC 			00000000
MSH-4	120	1	2.16.840.1.113883.3.3823.101143	SBH LINCOLN PARK MIDDLE SCHOOL HLTH CTR 			00000000
MSH-4	121	1	2.16.840.1.113883.3.3823.1011430001	SBH LINCOLN PARK MIDDLE SCHOOL HEALTH CTR 			00000000
MSH-4	122	1	2.16.840.1.113883.3.3823.101145	HFHN HAP TROY			00000000
MSH-4	123	1	2.16.840.1.113883.3.3823.1011450001	HAP TROY IMMUNIZATION CLINIC 			00000000
MSH-4	124	1	2.16.840.1.113883.3.3823.1011450002	HAP TROY HFPN STAFF IMMUNIZATION CLINIC 			00000000
MSH-4	125	1	2.16.840.1.113883.3.3823.101146	HFHN HOMELAND SECURITY 			00000000
MSH-4	126	1	2.16.840.1.113883.3.3823.1011460001	HSI:HOME SEC IMM:Family Medicine			00000000
MSH-4	127	1	2.16.840.1.113883.3.3823.101147	HFHN GREENFIELD HEALTH SERVICES 			00000000
MSH-4	128	1	2.16.840.1.113883.3.3823.1011470001	GHS IMMUNIZATION CLINIC 			00000000
MSH-4	129	1	2.16.840.1.113883.3.3823.101148	HFHN 900 E MICHIGAN AVE 			00000000
MSH-4	130	1	2.16.840.1.113883.3.3823.1011480001	EAST HFMG LUNG TRANSPLANT CLINIC 			00000000
MSH-4	131	1	2.16.840.1.113883.3.3823.101149	HFHN DETROIT COUNTRY DAY			00000000
MSH-4	132	1	2.16.840.1.113883.3.3823.1011490001	DETROIT COUNTRY DAY IMMUNIZATION CLINIC 			00000000
MSH-4	133	1	2.16.840.1.113883.3.3823.101150	HFHN PACE SOUTHFIELD         			00000000
MSH-4	134	1	2.16.840.1.113883.3.3823.1011500001	PACE SOUTHFIELD IMMUNIZATION CLINIC 			00000000
MSH-4	135	1	2.16.840.1.113883.3.3823.101151	HFHN PACE RIVERTOWN         			00000000
MSH-4	136	1	2.16.840.1.113883.3.3823.1011510001	PACE RIVERTOWN IMMUNIZATION CLINIC  			00000000
MSH-4	137	1	2.16.840.1.113883.3.3823.101152	HFHN PACE EASTPOINTE         			00000000
MSH-4	138	1	2.16.840.1.113883.3.3823.1011520001	PACE EASTPOINTE IMMUNIZATION CLINIC			00000000
MSH-4	139	1	2.16.840.1.113883.3.3823.101153	HFHN PACE STERLING HGTS   			00000000
MSH-4	140	1	2.16.840.1.113883.3.3823.1011530001	PACE STERLING HGTS IMMUNIZATION CLINIC			00000000
MSH-4	141	1	2.16.840.1.113883.3.3823.101154	HFHN MACOMB INTERMEDIATE SCHOOL DISTRICT 			00000000
MSH-4	142	1	2.16.840.1.113883.3.3823.1011540001	MACOMB INTERMEDIATE SCHOOL DISTRICT IMMUNIZATION CLINIC			00000000
MSH-4	143	1	2.16.840.1.113883.3.3823.101155	HFHN OAK PARK COMMUNITY CENTER			00000000
MSH-4	144	1	2.16.840.1.113883.3.3823.1011550001	OAK PARK COMM CTR IMMUNIZATION CLINIC			00000000
MSH-4	145	1	2.16.840.1.113883.3.3823.101156	HFHN ISLAMIC CENTER OF AMERICA			00000000
MSH-4	146	1	2.16.840.1.113883.3.3823.1011560001	ISLAMIC CENTER OF AMERICA IMMUNIZATION CLINIC			00000000
MSH-4	147	1	2.16.840.1.113883.3.3823.101157	HFHN CHASS CENTER                    			00000000
MSH-4	148	1	2.16.840.1.113883.3.3823.1011570001	CHASS COVID INFUSION CTR                			00000000
MSH-4	149	1	2.16.840.1.113883.3.3823.101159	HFHN ROCHESTER HILLS DATA CENTER 			00000000
MSH-4	150	1	2.16.840.1.113883.3.3823.1011590001	MOBILE EMP HLTH SVCS - ROCHESTER HILLS DATA CENTER 			00000000
MSH-4	151	1	2.16.840.1.113883.3.3823.101160	HFHN BINGHAM FARMS			00000000
MSH-4	152	1	2.16.840.1.113883.3.3823.1011600001	MOBILE EMP HLTH SVCS - BINGHAM FARMS 			00000000
MSH-4	153	1	2.16.840.1.113883.3.3823.101161	HFHN HAP FLINT			00000000
MSH-4	154	1	2.16.840.1.113883.3.3823.1011610001	MOBILE EMP HLTH SVCS - HAP FLINT 			00000000
MSH-4	155	1	2.16.840.1.113883.3.3823.102001	HMG MAPLEGROVE 			00000000
MSH-4	156	1	2.16.840.1.113883.3.3823.104003	HFWB WEST BLOOMFIELD CLINIC			00000000
MSH-4	157	1	2.16.840.1.113883.3.3823.104007	HFWB WALLED LAKE			00000000
MSH-4	158	1	2.16.840.1.113883.3.3823.1040070001	WALLED LAKE FAMILY MEDICINE			00000000
MSH-4	159	1	2.16.840.1.113883.3.3823.104008	HFWB UNION LAKE			00000000
MSH-4	160	1	2.16.840.1.113883.3.3823.1040080001	UNION LAKE FAMILY MEDICINE			00000000
MSH-4	161	1	2.16.840.1.113883.3.3823.1050012	HFWY WYANDOTTE CLINIC			00000000
MSH-4	162	1	2.16.840.1.113883.3.3823.1050021	Henry Ford Wyandotte Brownstown Clinic			00000000
MSH-4	163	1	2.16.840.1.113883.3.3823.105003	HFWY OUTPATIENT REHAB			00000000
MSH-4	164	1	2.16.840.1.113883.3.3823.105004	HFWY ROCKWOOD			00000000
MSH-4	165	1	2.16.840.1.113883.3.3823.105005	HFWY NORTHLINE			00000000
MSH-4	166	1	2.16.840.1.113883.3.3823.105006	HFWY BARIATRIC SURGERY			00000000
MSH-4	167	1	2.16.840.1.113883.3.3823.105007	HFWY RIVERSIDE			00000000
MSH-4	168	1	2.16.840.1.113883.3.3823.105008	HFWY ORTHOPAEDICS			00000000
MSH-4	169	1	2.16.840.1.113883.3.3823.105009	HFWY SOUTHGATE			00000000
MSH-4	170	1	2.16.840.1.113883.3.3823.105010	HFWY ALLEN PARK			00000000
MSH-4	171	1	2.16.840.1.113883.3.3823.105011	HFWY TRENTON RD			00000000
MSH-4	172	1	2.16.840.1.113883.3.3823.105012	HFWY OB GYN			00000000
MSH-4	173	1	2.16.840.1.113883.3.3823.105013	HFWY NOVI			00000000
MSH-4	174	1	2.16.840.1.113883.3.3823.105014	HFWY NORTHLINE EAST			00000000
MSH-4	175	1	2.16.840.1.113883.3.3823.105015	HFWY TEMPLIN			00000000
MSH-4	176	1	2.16.840.1.113883.3.3823.106003	HFM BRUCE TOWNSHIP			00000000
MSH-4	177	1	2.16.840.1.113883.3.3823.1060031	HFM BRUCE TOWNSHIP Clinic			00000000
MSH-4	178	1	2.16.840.1.113883.3.3823.106004	HFM CHESTERFIELD			00000000
MSH-4	179	1	2.16.840.1.113883.3.3823.1060041	HFM CHESTERFIELD URGENT CARE Clinic			00000000
MSH-4	180	1	2.16.840.1.113883.3.3823.106005	HFM FRASER			00000000
MSH-4	181	1	2.16.840.1.113883.3.3823.1060051	HFM FRASER URGENT CARE Clinic			00000000
MSH-4	182	1	2.16.840.1.113883.3.3823.106006	HFM RICHMOND			00000000
MSH-4	183	1	2.16.840.1.113883.3.3823.106007	HFM SHELBY MALL			00000000
MSH-4	184	1	2.16.840.1.113883.3.3823.106008	HFM WASHINGTON TOWNSHIP			00000000
MSH-4	185	1	2.16.840.1.113883.3.3823.106009	HFM CHESTERFIELD OB GYN			00000000
MSH-4	186	1	2.16.840.1.113883.3.3823.106010	HFM GARFIELD OFFICE III			00000000
MSH-4	187	1	2.16.840.1.113883.3.3823.106011	HFM BEHAV MED OPD GARFIELD			00000000
MSH-4	188	1	2.16.840.1.113883.3.3823.106012	HFM COMMONS OPD			00000000
MSH-4	189	1	2.16.840.1.113883.3.3823.106013	HFM EASTRIDGE			00000000
MSH-4	190	1	2.16.840.1.113883.3.3823.106014	HFM HARPER METRO			00000000
MSH-4	191	1	2.16.840.1.113883.3.3823.106015	HFM SEVILLE			00000000
MSH-4	192	1	2.16.840.1.113883.3.3823.106016	HFM SEVILLE II			00000000
MSH-4	193	1	2.16.840.1.113883.3.3823.106017	HFM MEDICAL OFFICE PAVILION			00000000
MSH-4	194	1	2.16.840.1.113883.3.3823.106018	HFM REDDING			00000000
MSH-4	195	1	2.16.840.1.113883.3.3823.106019	HFM SHELBY SOUTH			00000000
MSH-4	196	1	2.16.840.1.113883.3.3823.106020	HFM SHELBY NORTH			00000000
MSH-4	197	1	2.16.840.1.113883.3.3823.106021	HFM HAYES			00000000
MSH-4	198	1	2.16.840.1.113883.3.3823.106022	HFM WARREN NORTHSITE			00000000
MSH-4	199	1	2.16.840.1.113883.3.3823.106023	HFM SLEEP CENTER			00000000
MSH-4	200	1	2.16.840.1.113883.3.3823.106024	HFM WARREN ORTHOPAEDIC SURGERY			00000000
MSH-4	201	1	2.16.840.1.113883.3.3823.106025	HFM PLASTIC SURGERY			00000000
MSH-4	202	1	2.16.840.1.113883.3.3823.106026	HFM WARREN EAST			00000000
MSH-4	203	1	2.16.840.1.113883.3.3823.106028	HFM MACOMB ROMEO			00000000
MSH-4	204	1	2.16.840.1.113883.3.3823.106029	HFM WARREN OPD REHAB			00000000
MSH-4	205	1	2.16.840.1.113883.3.3823.106030	HFM SOUTH			00000000
MSH-4	206	1	2.16.840.1.113883.3.3823.106031	HFM PARTRIDGE CREEK			00000000
MSH-4	207	1	2.16.840.1.113883.3.3823.106032	HFM HALL RD			00000000
MSH-4	208	1	2.16.840.1.113883.3.3823.106033	HFM STERLING HGTS			00000000
MSH-4	209	1	2.16.840.1.113883.3.3823.106034	HFM SAMARITAN HOUSE			00000000
MSH-4	210	1	2.16.840.1.113883.3.3823.106035	HFM ASSOCIATED INTERNISTS			00000000
MSH-4	211	1	2.16.840.1.113883.3.3823.106036	HFM PIERSON			00000000
MSH-4	212	1	2.16.840.1.113883.3.3823.106037	HFM CANCER CENTER			00000000
MSH-4	213	1	2.16.840.1.113883.3.3823.1060380001	HFM FRASER OP REHAB			00000000
MSH-4	214	1	2.16.840.1.113883.3.3823.106039	HFM SBH MT CLEMENS HEALTH CTR			00000000
MSH-4	215	1	2.16.840.1.113883.3.3823.106040	HFM CARDIOLOGY ASSOC OF MI			00000000
MSH-4	216	1	2.16.840.1.113883.3.3823.106041	HFM COMMONS III			00000000
MSH-4	217	1	2.16.840.1.113883.3.3823.106042	HFM RICHMOND			00000000
MSH-4	218	1	2.16.840.1.113883.3.3823.106043	PREMIER SURGICAL CENTER OF MICHIGAN			00000000
MSH-4	219	1	2.16.840.1.113883.3.3823.106045	HFM SEVILLE IV			00000000
MSH-4	220	1	2.16.840.1.113883.3.3823.106046	HFHN 43191 DALCOMA  			00000000
MSH-4	221	1	2.16.840.1.113883.3.3823.1060460001	DALCOMA VASCULAR SURGERY 			00000000
MSH-4	222	1	2.16.840.1.113883.3.3823.1060460002	DALCOMA VASCULAR LAB 			00000000
MSH-4	223	1	2.16.840.1.113883.3.3823.106047	ATRIUM HEMATOLOGY ONCOLOGY 			00000000
MSH-4	224	1	2.16.840.1.113883.3.3823.1060470001	ATRIUM HEMATOLOGY ONCOLOGY 			00000000
MSH-4	225	1	2.16.840.1.113883.3.3823.107001	HFHS SELECT SPECIALTY  			00000000
MSH-4	226	1	2.16.840.1.113883.3.3823.1080010001	HFHS SELECT SPECIALTY II MACOMB			00000000
MSH-4	227	1	2.16.840.1.113883.3.3823.1090020001	HFHS ATLAS CLINTON TWP			00000000
MSH-4	228	1	2.16.840.1.113883.3.3823.109004	HFHS ATLAS HFML			00000000
MSH-4	229	1	2.16.840.1.113883.3.3823.109013	HFHS ATLAS DEARBORN			00000000
MSH-4	230	1	2.16.840.1.113883.3.3823.109014	HFHS ATLAS WOMEN'S HEALTH & MENOPAUSE 			00000000
MSH-4	231	1	2.16.840.1.113883.3.3823.1090140001	HFHS ATLAS WOMEN'S HEALTH & MENOPAUSE 			00000000
MSH-4	232	1	2.16.840.1.113883.3.3823.111001	HWB NOVI			00000000
MSH-4	233	1	2.16.840.1.113883.3.3823.111002	HWB WALLED LAKE			00000000
MSH-4	234	1	2.16.840.1.113883.3.3823.111003\n	HWB UNION LAKE			00000000
MSH-4	235	1	2.16.840.1.113883.3.3823.112044	HFA 2800 SPRING ARBOR RD			00000000
MSH-4	236	1	2.16.840.1.113883.3.3823.112048	   HFA 110 N ELM ST			00000000
MSH-4	237	1	2.16.840.1.113883.3.3823.1120480001	   SPECIALTY HOSPITAL SCREENING CLINIC 			00000000
MSH-4	238	1	2.16.840.1.113883.3.3823.112050	HFA MARTIN LUTHER KING CENTER 			00000000
MSH-4	239	1	2.16.840.1.113883.3.3823.1120500001	MARTIN LUTHER KING CENTER IMMUNIZATION CLINIC 			00000000
MSH-4	240	1	2.16.840.1.113883.3.3823.112051	HFA JACKSON COUNTY FAIRGROUNDS			00000000
MSH-4	241	1	2.16.840.1.113883.3.3823.1120510001	JACKSON COUNTY FAIRGROUNDS IMMUNIZATION CLINIC			00000000
MSH-4	242	1	2.16.840.1.113883.3.3823.112052	HFA HILLSDALE			00000000
MSH-4	243	1	2.16.840.1.113883.3.3823.1120520001	HILLSDALE PATHOLOGY 			00000000
MSH-4	244	1	2.16.840.1.113883.3.3823.200001	HFHS Community Connect Ghassan Atto Practice			00000000
MSH-4	245	1	2.16.840.1.113883.3.3823.201001	HFHS Community Connect Downriver Medical Associates Practice - Fort St. 			00000000
MSH-4	246	1	2.16.840.1.113883.3.3823.201001002	HFHS Community Connect Downriver Medical Associates Practice- Biddle St.			00000000
MSH-4	247	1	2.16.840.1.113883.3.3823.202001	HFHS Community Connect Eastpointe Internists Practice			00000000
MSH-4	248	1	2.16.840.1.113883.3.3823.203001	HFHS Community Connect Dean Clinic Practice - Sterling Heights			00000000
MSH-4	249	1	2.16.840.1.113883.3.3823.203002	HFHS Community Connect Dean Clinic Practice - Detroit			00000000
MSH-4	250	1	2.16.840.1.113883.3.3823.204001	HFHS Community Connect R.R. Yalamanchi Practice			00000000
MSH-4	251	1	2.16.840.1.113883.3.3823.207001	HFHS Community Connect MohammadReza Kahnamouei, MD,PC Practice			00000000
MSH-4	252	1	2.16.840.1.113883.3.3823.207001004	HFCC Total Care Physicians Group Urgent Care			00000000
MSH-4	253	1	2.16.840.1.113883.3.3823.208001	HFHS Community Connect MOHAMMAD GHAFFARLOO MD PC			00000000
MSH-4	254	1	2.16.840.1.113883.3.3823.209001	HFHS Community Connect Neurology Michigan PC Practice			00000000
MSH-4	255	1	2.16.840.1.113883.3.3823.210001	HFHS Community Connect Arun Singal, MD PC Practice			00000000
MSH-4	256	1	2.16.840.1.113883.3.3823.211001	HFHS Community Connect Thwainey Family Medicine Practice			00000000
MSH-4	257	1	2.16.840.1.113883.3.3823.212001	HFHS Community Connect Advanced Cardiothoracic Surgeons Practice			00000000
MSH-4	258	1	2.16.840.1.113883.3.3823.213001	HFHS Community Connect Cardiovascular Institute of Michigan Practice - Roseville			00000000
MSH-4	259	1	2.16.840.1.113883.3.3823.213002	HFHS Community Connect Cardiovascular Institute of Michigan Practice - Clinton Twp.			00000000
MSH-4	260	1	2.16.840.1.113883.3.3823.213003	HFHS Community Connect Cardiovascular Institute of Michigan Waterford Practice			00000000
MSH-4	261	1	2.16.840.1.113883.3.3823.214001	HFHS Community Connect Vijaya Challa, MD Practice			00000000
MSH-4	262	1	2.16.840.1.113883.3.3823.215001	HFHS Community Connect Margaret J. Hepke Practice			00000000
MSH-4	263	1	2.16.840.1.113883.3.3823.216001	HFHS Community Connect EL-KHALIL FOOT & ANKLE SPECIALIST  			00000000
MSH-4	264	1	2.16.840.1.113883.3.3823.2160010001	HFHS Community Connect El-Khalil Foot and Ankle Specialist Practice - Dearborn			00000000
MSH-4	265	1	2.16.840.1.113883.3.3823.2160010002	HFHS Community Connect El-Khalil Foot and Ankle Specialist Practice - Southgate			00000000
MSH-4	266	1	2.16.840.1.113883.3.3823.218100	HFHS Community Connect NASIR HUSAIN, MD 			00000000
MSH-4	267	1	2.16.840.1.113883.3.3823.219001	HFHS Community Connect Brian G Loder Practice			00000000
MSH-4	268	1	2.16.840.1.113883.3.3823.220001	HFHS Community Connect Anthony Udo-Inyang Practice			00000000
MSH-4	269	1	2.16.840.1.113883.3.3823.221001	HFHS Community Connect Downriver Endocrinology Practice			00000000
MSH-4	270	1	2.16.840.1.113883.3.3823.222001	HFHS Community Connect Nephrology & Intensive Care Associates Practice			00000000
MSH-4	271	1	2.16.840.1.113883.3.3823.223001	S S HANS MD PC			00000000
MSH-4	272	1	2.16.840.1.113883.3.3823.2230010001	HFHS Community Connect S.S. Hans, MD Practice - Warren			00000000
