PV1-4	6	21	E	Emergency			4
PV1-4	7	21	L	Labor and Delivery			4
PV1-4	8	21	N	Newborn (Birth in healthcare facility)			4
PV1-4	9	21	R	Routine			4
PV1-4	10	21	U	Urgent			4
PV1-4	11	21	TC	Trauma Center 			4
PV1-4	12	21	O	Other			4
PV1-14	2	24	MiHIN Value	Description	Hospital Value		4
PV1-14	3	24	2	Clinic referral	E		2
PV1-14	4	24	1	Physician referral			4
PV1-14	5	24	2	Clinic referral			4
PV1-14	6	24	3	HMO referral			4
PV1-14	7	24	4	Transfer from a hospital			4
PV1-14	8	24	5	Transfer froma skilled nursing facility			4
PV1-14	9	24	6	Transfer from another health care facility			4
PV1-14	10	24	7	Emergency Room			4
PV1-14	11	24	8	Court/Law enforcement			4
PV1-14	12	24	9	Information not available			4
PV1-14	13	24	SR	Self-Referral			4
PV1-14	14	24	TRNF	Transfer from a non-health care facility			4
PV1-14	15	24	TRAD	Transfer from Ambulatory Department			4
PV1-18	2	27	MiHIN Suggested Values		Hospital Value	Description	4
PV1-18	3	27			A	Anonymous	2
PV1-18	4	27	1	Anonymous			4
PV1-18	5	27	2	Confidential			4
PV1-18	6	27	3	Employee			4
PV1-18	7	27	4	Dismissed			4
PV1-18	8	27	5	No Medicare			4
PV1-18	9	27	6	Prisoner			4
PV1-18	10	27	7	VIP			4
PV1-18	11	27	8	Staff Dependent			4
PV1-18	12	27	9	Benefactor			4
PV1-18	13	27	10	Employee Dependent			4
PV1-18	14	27	11	Non-Employee			4
PV1-18	15	27	12	Volunteer			4
PV1-18	16	27	13	Staff Physician			4
PV1-18	17	27	14	Non V.I.P			4
PV1-18	18	27	15	Retired Employee			4
PV1-18	19	27	42	Homeless			4
PV1-18	20	27	44	Celebrity			4
PV1-18	21	27	45	Donor			4
PV1-18	22	27	46	Transplant			4
PV1-18	23	27	47	Voucher			4
PV1-18	24	27	49	Board Member			4
PV1-18	25	27	49	Clergy			4
PV1-18	26	27	52	Other			4
PV1-18	27	27	58	Organ Donor			4
PV1-18	28	27	59	Organ 			4
PV1-18	29	27	60	Select Specialty			4
PV1-10	2	31	MiHIN Suggested Values		Hospital Value	Description	4
PV1-10	3	31			121	Pediatrics	2
PV1-10	4	31	104	Cardiology - General			4
PV1-10	5	31	105	Emergency Medicine			4
PV1-10	6	31	107	Geriatrics			4
PV1-10	7	31	108	Gastroenterology			4
PV1-10	8	31	109	Gynecology			4
PV1-10	9	31	110	Hospice Medicine			4
PV1-10	10	31	111	Medical Intensive Care			4
PV1-10	11	31	112	Internal Medicine			4
PV1-10	12	31	114	Neuro ICU			4
PV1-10	13	31	115	Neurology			4
PV1-10	14	31	116	Neonatology			4
PV1-10	15	31	117	Obstetrics			4
PV1-10	16	31	118	Oncology			4
PV1-10	17	31	119	Orthopedics			4
PV1-10	18	31	121	Pediatrics			4
PV1-10	19	31	123	Physical Medicine and Rehabilitation			4
PV1-10	20	31	124	General Surgery			4
PV1-10	21	31	125	Surgical Intensive Care			4
PV1-10	22	31	126	Nephrology Transplant			4
PV1-10	23	31	127	Acute Care Surgery			4
PV1-10	24	31	128	Allergy & Immunology			4
PV1-10	25	31	129	Anesthesiology			4
PV1-10	26	31	131	Dermatology			4
PV1-10	27	31	132	Family Medicine			4
PV1-10	28	31	133	Endocrinology			4
PV1-10	29	31	134	Genetics			4
PV1-10	30	31	135	Hematology			4
PV1-10	31	31	136	Infectious Disease			4
PV1-10	32	31	137	Nephrology			4
PV1-10	33	31	138	Neurosurgery			4
PV1-10	34	31	139	Ophthalmology			4
PV1-10	35	31	140	Otolaryngology/ENT			4
PV1-10	36	31	141	Plastic Surgery			4
PV1-10	37	31	143	Radiation Oncology			4
PV1-10	38	31	144	Rheumatology			4
PV1-10	39	31	145	Urology			4
PV1-10	40	31	148	Pharmacy			4
PV1-10	41	31	149	Interventional Radiology			4
PV1-10	42	31	150	Clinical Decision Unit			4
PV1-10	43	31	151	Wound/Ostomy Care			4
PV1-10	44	31	153	Newborn			4
PV1-10	45	31	154	Labor and Delivery			4
PV1-10	46	31	156	Hospitalist Medicine			4
PV1-10	47	31	158	Select Specialty			4
PV1-10	48	31	161	Audiology			4
PV1-10	49	31	162	Behavioral Health - Psychology			4
PV1-10	50	31	163	Cardiology - Structural Heart Disease			4
PV1-10	51	31	165	Colon/Rectal Surgery			4
PV1-10	52	31	166	Gynecology/Oncology			4
PV1-10	53	31	172	Oral Surgery			4
PV1-10	54	31	175	Palliative Medicine 			4
PV1-10	55	31	178	Podiatry			4
PV1-10	56	31	180	Radiology			4
PV1-10	57	31	181	Sleep Center			4
PV1-10	58	31	184	Cardiac Surgery			4
PV1-10	59	31	185	Transplant			4
PV1-10	60	31	198	Bone Marrow Transplant			4
PV1-10	61	31	208	Chemotherapy			4
PV1-10	62	31	273	Pathology			4
PV1-10	63	31	293	Pulmonary			4
PV1-10	64	31	322	Thoracic Surgery			4
PV1-10	65	31	374	Transfusion Medicine			4
PV1-10	66	31	376	Family Practice			4
PV1-10	67	31	380	Orthopedic - Hand Surgery			4
PV1-10	68	31	381	Orthopedic - Spine			4
PV1-10	69	31	384	Hepatology			4
PV1-10	70	31	385	Pain Management			4
PV1-10	71	31	387	Urogynecology			4
PV1-10	72	31	399	Bone & Mineral			4
PV1-10	73	31	409	Cardiology - Electrophysiology			4
PV1-10	74	31	463	Bariatric Surgery			4
PV1-10	75	31	464	Intensive Care			4
PV1-10	76	31	465	Pulmonary Hypertension			4
PV1-10	77	31	466	Pulmonary Transplant			4
PV1-10	78	31	467	Pulmonary Interventional			4
PV1-10	79	31	469	Transplant HPB Surgery			4
PV1-10	80	31	470	Cardiothoracic Transplant			4
PV1-10	81	31	471	Vascular Surgery			4
PV1-10	82	31	472	Speech Pathology			4
PV1-10	83	31	473	Cardiology - Advanced Heart Failure/Transplant			4
PV1-10	84	31	474	Cardiology - Vascular Medicine			4
PV1-10	85	31	475	Physiatry			4
PV1-10	86	31	476	Orthopedic - Surgery			4
PV1-10	87	31	477	Cardiovascular SICU			4
PV1-10	88	31	478	Behavioral Health - Neuropsychology			4
PV1-10	89	31	479	Behavioral Health - Psychiatry			4
PV1-10	90	31	480	Surgical Endoscopy			4
PV1-10	91	31	481	Ethics			4
PV1-10	92	31	482	Trauma Surgery			4
PV1-36	2	35	MiHIN suggested values		Hospital Value	Description	4
PV1-36	3	35			01	Discharged to home or self care (routine discharge)	2
PV1-36	4	35	01	Discharged to home or self care (routine discharge)			4
PV1-36	5	35	02	Discharged/transferred to a short-term general hospital for inpatient care			4
PV1-36	6	35	03	Discharged/transferred to skilled nursing facility (SNF) with Medicare certification.			4
PV1-36	7	35	04	Discharged/transferred to an intermediate care facility (ICF)			4
PV1-36	8	35	05	Discharged/transferred to another type of institution not defined elsewhere in this code list			4
PV1-36	9	35	06	Discharged/transferred to home under care of organized home health service organization			4
PV1-36	10	35	07	Left against medical advice or discontinued care			4
PV1-36	11	35	08	Discharged/transferred to home under care of a Home IV provider			4
PV1-36	12	35	09	Admitted as an inpatient to this hospital			4
PV1-36	13	35	20	Expired			4
PV1-36	14	35	30	Still Patient			4
PV1-36	15	35	40	Expired at home			4
PV1-36	16	35	41	Expired in a medical facility (e.g. hospital, SNF, ICF, or free standing hospice)			4
PV1-36	17	35	42	Expired - place unknown			4
PV1-36	18	35	43	Discharged/transferred to a federal health care facility. (Effective 10/1/03)			4
PV1-36	19	35	50	Hospice - home			4
PV1-36	20	35	51	Hospice - medical facility			4
PV1-36	21	35	61	Discharged/transferred to hospital-based Medicare approved swing bed			4
PV1-36	22	35	62	Discharged/transferred to an inpatient rehabilitation facility (IRF) including rehabilitation distinct part units of a hospital. (Effective retroactive to 1/1/02.)			4
PV1-36	23	35	63	Discharged/transferred to a Medicare certified long term care hospital (LTCH).(Effective 5/9/02.)			4
PV1-36	24	35	64	Discharged/transferred to a nursing facility certified under Medicaid but not certified under Medicare. (Effective 10/1/02.)			4
PV1-36	25	35	65	Discharged/transferred to a psychiatric hospital or psychiatric distinct part unit of a hospital. (Effective 4/1/04)			4
PV1-36	26	35	66	Discharged/transferred to a Critical Access Hospital (CAH). (Effective 1/1/06)			4
IN1-17	2	39	MiHIN Value	Description	Hospital Value		4
IN1-17	3	39	FTH	Father 	F		2
IN1-17	4	39	ASC	Associate			4
IN1-17	5	39	BRO	Brother 			4
IN1-17	6	39	CGV	Care giver 			4
IN1-17	7	39	CHD	Child			4
IN1-17	8	39	DEP	Handicapped dependant			4
IN1-17	9	39	DOM	Life partner			4
IN1-17	10	39	EMC	Emergency contact			4
IN1-17	11	39	EME	Employee			4
IN1-17	12	39	EMR	Employer			4
IN1-17	13	39	EXF	Extended family			4
IN1-17	14	39	FCH	Foster child 			4
IN1-17	15	39	FND	Friend			4
IN1-17	16	39	FTH	Father 			4
IN1-17	17	39	GCH	Grandchild			4
IN1-17	18	39	GRD	Guardian 			4
IN1-17	19	39	GRP	Grandparent 			4
IN1-17	20	39	MGR	Manager			4
IN1-17	21	39	MTH	Mother 			4
IN1-17	22	39	NCH	Natural child			4
IN1-17	23	39	NON	None			4
IN1-17	24	39	OAD	Other adult			4
IN1-17	25	39	OTH	Other 			4
IN1-17	26	39	OWN	Owner			4
IN1-17	27	39	PAR	Parent 			4
IN1-17	28	39	SCH	Stepchild 			4
IN1-17	29	39	SEL	Self			4
IN1-17	30	39	SIB	Sibling 			4
IN1-17	31	39	SIS	Sister 			4
IN1-17	32	39	SPO	Spouse			4
IN1-17	33	39	TRA	Trainer			4
IN1-17	34	39	UNK	Unknown			4
IN1-17	35	39	WRD	Ward of court			4
IN1-17	36	39	AUN	Aunt 			4
IN1-17	37	39	DAU	Daughter			4
IN1-17	38	39	EXS	Ex Spouse 			4
IN1-17	39	39	EXH	Ex-husband			4
IN1-17	40	39	EXW	Ex-wife 			4
IN1-17	41	39	INL	In Law 			4
IN1-17	42	39	LEG	Legal Guardian 			4
IN1-17	43	39	SON	Son (S)			4
IN1-17	44	39	STP	Step Parent (STP)			4
IN1-17	45	39	STS	Step Sibling			4
IN1-17	46	39	UN	Uncle (UN)			4
IN1	2	42	IN1-3 Value	IN1-4 Value	Payer		4
IN1	3	42	1001	BCN	BCBSM		2
IN1	4	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	5	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	6	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	7	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	8	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	9	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	10	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	11	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	12	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	13	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	14	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	15	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	16	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	17	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	18	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	19	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	20	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	21	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	22	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	23	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	24	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	25	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	26	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	27	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	28	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	29	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	30	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	31	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	32	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	33	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	34	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	35	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	36	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	37	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	38	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	39	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	40	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	41	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	42	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	43	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	44	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	45	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	46	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	47	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	48	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	49	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	50	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	51	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	52	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	53	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	54	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	55	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	56	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	57	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	58	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	59	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	60	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	61	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	62	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	63	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	64	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	65	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	66	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	67	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	68	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	69	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	70	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	71	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	72	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	73	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	74	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	75	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	76	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	77	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	78	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	79	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	80	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	81	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	82	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	83	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	84	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	85	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	86	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	87	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	88	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	89	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	90	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	91	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	92	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	93	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	94	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	95	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	96	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	97	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	98	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	99	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	100	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	101	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	102	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	103	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	104	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	105	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	106	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	107	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	108	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	109	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	110	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	111	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	112	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	113	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	114	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	115	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	116	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	117	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	118	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	119	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	120	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	121	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	122	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	123	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	124	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	125	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	126	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	127	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	128	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	129	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	130	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	131	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	132	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	133	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	134	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	135	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	136	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	137	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	138	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	139	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	140	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	141	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	142	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	143	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	144	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	145	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	146	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	147	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	148	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	149	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	150	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	151	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	152	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	153	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	154	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	155	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	156	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	157	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	158	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	159	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	160	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	161	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	162	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	163	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	164	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	165	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	166	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	167	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	168	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	169	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	170	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	171	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	172	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	173	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	174	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	175	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	176	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	177	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	178	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	179	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	180	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	181	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	182	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	183	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	184	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	185	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	186	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	187	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	188	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	189	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	190	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	191	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	192	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	193	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	194	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	195	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	196	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	197	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	198	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	199	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	200	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	201	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	202	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	203	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	204	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	205	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	206	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	207	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	208	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	209	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	210	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	211	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	212	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	213	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	214	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	215	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	216	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	217	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	218	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	219	42	2076-8	2076-8	2076-8		FFFFFF00
IN1	220	42	1002-5	1002-5	1002-5		FFFFFF00
IN1	221	42	2028-9	2028-9	2028-9		FFFFFF00
IN1	222	42	2054.5	2054.5	2054.5		FFFFFF00
IN1	223	42	2076-8	2076-8	2076-8		FFFFFF00
