PID-22	9	9	AR	Arabic 			FFDEEAF6
PID-22	10	9	AS	Asian 			FFDEEAF6
PID-22	11	9	CA	Caucasian			FFDEEAF6
PID-22	12	9	CHA	Chaldean 			FFDEEAF6
PID-22	13	9	CHI	Chinese 			FFDEEAF6
PID-22	14	9	DU	Dutch 			FFDEEAF6
PID-22	15	9	EG	Egyptian 			FFDEEAF6
PID-22	16	9	FR	French 			FFDEEAF6
PID-22	17	9	GER	German 			FFDEEAF6
PID-22	18	9	GRE	Greek 			FFDEEAF6
PID-22	19	9	HA	Hawaiian 			FFDEEAF6
PID-22	20	9	IRA	Iranian 			FFDEEAF6
PID-22	21	9	IRQ	Iraqi 			FFDEEAF6
PID-22	22	9	IRH	Irish 			FFDEEAF6
PID-22	23	9	ITA	Italian 			FFDEEAF6
PID-22	24	9	JA	Japanese 			FFDEEAF6
PID-22	25	9	JE	Jewish 			FFDEEAF6
PID-22	26	9	JO	Jordanian 			FFDEEAF6
PID-22	27	9	KO	Korean 			FFDEEAF6
PID-22	28	9	LE	Lebanese  			FFDEEAF6
PID-22	29	9	MAC	Macedonian 			FFDEEAF6
PID-22	30	9	ME	Middle Eastern			FFDEEAF6
PID-22	31	9	MUL	Multi-Ethnic 			FFDEEAF6
PID-22	32	9	NA	Native American			FFDEEAF6
PID-22	33	9	O	Other 			FFDEEAF6
PID-22	34	9	PO	Polish 			FFDEEAF6
PID-22	35	9	RU	Russian 			FFDEEAF6
PID-22	36	9	SC	Scottish 			FFDEEAF6
PID-22	37	9	UK	Ukrainian 			FFDEEAF6
PID-22	38	9	VIT	Vietnamese 			FFDEEAF6
PID-30	2	12	MiHIN Value	Description	Hospital Value		FFDEEAF6
PID-30	3	12	Y	Expired	E		FFAEABAB
PID-30	4	12	Y	Deceased/Yes	Yes		FFDEEAF6
PID-30	5	12	N	Not Deceased/No	No		FFDEEAF6
DG1-6	2	15	MiHIN Value	Description	Hospital Value		FFDEEAF6
DG1-6	3	15	A	Admitting	AD		FFAEABAB
DG1-6	4	15	A	Admitting	 Admitting,  Reason For Visit, Referring, Principal		FFDEEAF6
DG1-6	5	15	F	Final	Final,  Discharge,  Billing Diagnosis		FFDEEAF6
DG1-6	6	15	W	Working 	Working		FFDEEAF6
DG1-6	7	15	O	Other	Other, Pre-Op Diagnosis, Post-Op Diagnosis,		FFDEEAF6
PV1-2	2	18	MiHIN Value	Description	Hospital Value		FFDEEAF6
PV1-2	3	18	E	Emergency	ER		FFAEABAB
PV1-2	4	18	B	Obstetrics			FFDEEAF6
PV1-2	5	18	C	Commercial Account			FFDEEAF6
PV1-2	6	18	E	Emergency	Emergency		FFDEEAF6
PV1-2	7	18	I	Inpatient	Inpatient		FFDEEAF6
PV1-2	8	18	N	Not Applicable	Blood donation, Case Management, Home Health, Inbox Message, Phone Msg, Private Duty, Research, Wait List, community health record		FFDEEAF6
PV1-2	9	18	O	Outpatient	Outpatient		FFDEEAF6
PV1-2	10	18	P	Preadmit	Preadmit		FFDEEAF6
PV1-2	11	18	R	Recurring patient	Recurring		FFDEEAF6
PV1-2	12	18	U	Unknown	U		FFDEEAF6
PV1-2	13	18	IH	IP Hospice 			FFDEEAF6
PV1-2	14	18	NB	Newborn			FFDEEAF6
PV1-2	15	18	OB	Observation 	Observation		FFDEEAF6
PV1-2	16	18	SN	Skilled Nursing 	Skilled Nursing		FFDEEAF6
PV1-2	17	18	SA	Surgery Admit 			FFDEEAF6
PV1-4	2	21	MiHIN Value	Description	Hospital Value		FFDEEAF6
PV1-4	3	21	E	Emergency	E		FFAEABAB
PV1-4	4	21	A	Accident	Accident		FFDEEAF6
PV1-4	5	21	C	Elective	Elective, Routine Elective		FFDEEAF6
PV1-4	6	21	E	Emergency	Emergency, Cancel (O/P ONLY), Downtime, Emergency Admission, Trauma Bodily Injury Regardless of Sev, Trauma Center		FFDEEAF6
PV1-4	7	21	L	Labor and Delivery	Labor and Delivery		FFDEEAF6
PV1-4	8	21	N	Newborn (Birth in healthcare facility)	Newborn		FFDEEAF6
PV1-4	9	21	R	Routine	Routine, Unavailable,  TRANS FROM ANOTHER CARE FACILITY		FFDEEAF6
PV1-4	10	21	U	Urgent	Urgent, Urgent Admission,  CD:819972051		FFDEEAF6
PV1-4	11	21	TC	Trauma Center 			FFDEEAF6
PV1-4	12	21	O	Other			FFDEEAF6
PV1-14	2	24	MiHIN Value	Description	Hospital Value		FFDEEAF6
PV1-14	3	24	2	Clinic referral	E		FFAEABAB
PV1-14	4	24	1	Physician referral	Physician Referral		FFDEEAF6
PV1-14	5	24	2	Clinic referral	Clinic Referral		FFDEEAF6
PV1-14	6	24	3	HMO referral	HMO Referral		FFDEEAF6
PV1-14	7	24	4	Transfer from a hospital	Transfer from a Hospital, TRANS FROM ANOTHER HOSP/ER, Transfer from other facility, Transfer from Oakland, Birth Inside Hosp		FFDEEAF6
PV1-14	8	24	5	Transfer froma skilled nursing facility	Transfer from SNF, TRANS FROM HOSPICE, Iht To/Fr Rhb/Psy, Tran Frm Hospice PGM		FFDEEAF6
PV1-14	9	24	6	Transfer from another health care facility	Transfer from another HC Facility,  Admit From Sj Clinic,  Transfer fom an Outpatient Surgery Ctr, Routine Admission,  Trans From Rural Pri, ADM FROM PROV HOSP SAT/NOVI ER,  Transfer from another HC Facilit, Extended Care Facility, Transfer From Critical Access Hospital,Transfer From Critical Access Ho, Transfer fom an Outpatient Surge, TRANS RURAL PRI CARE, TRANS FROM ANOTHER CARE FACILITY, Critical Hospital Transfer		FFDEEAF6
PV1-14	10	24	7	Emergency Room	Emergency Dept,  Staff Admit From Er, ADMIT FROM EMERGENCY,  EMERGENCY ROOM		FFDEEAF6
PV1-14	11	24	8	Court/Law enforcement	Court/Law Enforcement		FFDEEAF6
PV1-14	12	24	9	Information not available	Not Available,  Birth Outside Hosp, Self Referral, Normal Delivery, UNSCHEDULED ADMIT(Direct Adm/Not ER),  NEWBORN,  Norm Baby, SCHEDULED/PRESCHEDULED ADMISSION, ADM FROM O/P (NOT SURGERY),  Trans one unit to another (same hosp), ADM FROM O/P SURGERY COPS/PSC,  IP to IP Same Facility, Outpatient/ Op Surg, Observation Patients,  Maternal Transfer, OTHER/NO OTHER CODE APPLICABLE, Non Health Care Point of Origin, Trans one unit to another (same, UNSCHEDULED ADMIT(Direct Adm/Not, CD:746746239, CD:746749349, CD:752318179, CD:796675875, 		FFDEEAF6
PV1-14	13	24	SR	Self-Referral			FFDEEAF6
PV1-14	14	24	TRNF	Transfer from a non-health care facility	 Premature Delivery, Extramural Birth		FFDEEAF6
PV1-14	15	24	TRAD	Transfer from Ambulatory Department	Clinic/Phy Office		FFDEEAF6
PV1-18	2	27	MiHIN Suggested Values		Hospital Value	Description	FFDEEAF6
PV1-18	3	27			A	Anonymous	FFAEABAB
PV1-18	4	27	1	Anonymous			FFDEEAF6
PV1-18	5	27	2	Confidential			FFDEEAF6
PV1-18	6	27	3	Employee			FFDEEAF6
PV1-18	7	27	4	Dismissed			FFDEEAF6
PV1-18	8	27	5	No Medicare			FFDEEAF6
PV1-18	9	27	6	Prisoner			FFDEEAF6
PV1-18	10	27	7	VIP			FFDEEAF6
PV1-18	11	27	8	Staff Dependent			FFDEEAF6
PV1-18	12	27	9	Benefactor			FFDEEAF6
PV1-18	13	27	10	Employee Dependent			FFDEEAF6
PV1-18	14	27	11	Non-Employee			FFDEEAF6
PV1-18	15	27	12	Volunteer			FFDEEAF6
PV1-18	16	27	13	Staff Physician			FFDEEAF6
PV1-18	17	27	14	Non V.I.P			FFDEEAF6
PV1-18	18	27	15	Retired Employee			FFDEEAF6
PV1-18	19	27	42	Homeless			FFDEEAF6
PV1-18	20	27	44	Celebrity			FFDEEAF6
PV1-18	21	27	45	Donor			FFDEEAF6
PV1-18	22	27	46	Transplant			FFDEEAF6
PV1-18	23	27	47	Voucher			FFDEEAF6
PV1-18	24	27	49	Board Member			FFDEEAF6
PV1-18	25	27	49	Clergy			FFDEEAF6
PV1-18	26	27	52	Other			FFDEEAF6
PV1-18	27	27	58	Organ Donor			FFDEEAF6
PV1-18	28	27	59	Organ 			FFDEEAF6
PV1-18	29	27	60	Select Specialty	Select Specialty Outpatient Surg	Select Specialty Outpatient Surg	FFDEEAF6
PV1-18	30	27			 23 Ambulatory Surgery	 23 Ambulatory Surgery	FFDEEAF6
PV1-18	31	27			 23 Mile Emergency	 23 Mile Emergency	FFDEEAF6
PV1-18	32	27			 4 BED R	 4 BED R	FFDEEAF6
PV1-18	33	27			 A-NEWBORN	 A-NEWBORN	FFDEEAF6
PV1-18	34	27			 ASF PSC BLUE CROSS	 ASF PSC BLUE CROSS	FFDEEAF6
PV1-18	35	27			 ASF SCS BLUE CROSS	 ASF SCS BLUE CROSS	FFDEEAF6
PV1-18	36	27			 After Hours Medical Care	 After Hours Medical Care	FFDEEAF6
PV1-18	37	27			 All	 All	FFDEEAF6
PV1-18	38	27			 Ancillary	 Ancillary	FFDEEAF6
PV1-18	39	27			 Audiology	 Audiology	FFDEEAF6
PV1-18	40	27			 Autologous Blood	 Autologous Blood	FFDEEAF6
PV1-18	41	27			 BCBS DETOX	 BCBS DETOX	FFDEEAF6
PV1-18	42	27			 Beacon Center	 Beacon Center	FFDEEAF6
PV1-18	43	27			 Blood Donation	 Blood Donation	FFDEEAF6
PV1-18	44	27			 Blood Transfusion/Iv Therapy	 Blood Transfusion/Iv Therapy	FFDEEAF6
PV1-18	45	27			 Blue Cross Blue Shield	 Blue Cross Blue Shield	FFDEEAF6
PV1-18	46	27			 Botulium Study	 Botulium Study	FFDEEAF6
PV1-18	47	27			 Breast Care Program	 Breast Care Program	FFDEEAF6
PV1-18	48	27			 CCU/CSU	 CCU/CSU	FFDEEAF6
PV1-18	49	27			 CONT OBSRV NURSERY	 CONT OBSRV NURSERY	FFDEEAF6
PV1-18	50	27			 Cardiac Cath	 Cardiac Cath	FFDEEAF6
PV1-18	51	27			 Cardiac Rehab	 Cardiac Rehab	FFDEEAF6
PV1-18	52	27			 Cardiac/Pulm Rehab	 Cardiac/Pulm Rehab	FFDEEAF6
PV1-18	53	27			 Chemotherapy	 Chemotherapy	FFDEEAF6
PV1-18	54	27			 Clinic	 Clinic	FFDEEAF6
PV1-18	55	27			 Comprehensive Rehab	 Comprehensive Rehab	FFDEEAF6
PV1-18	56	27			 Consult	 Consult	FFDEEAF6
PV1-18	57	27			 Conversion Use Only	 Conversion Use Only	FFDEEAF6
PV1-18	58	27			 Counseling Center	 Counseling Center	FFDEEAF6
PV1-18	59	27			 Counseling Center SAB	 Counseling Center SAB	FFDEEAF6
PV1-18	60	27			 Day Surgery	 Day Surgery	FFDEEAF6
PV1-18	61	27			 Diabetes Clinic	 Diabetes Clinic	FFDEEAF6
PV1-18	62	27			 Diagnostic	 Diagnostic	FFDEEAF6
PV1-18	63	27			 ER Temp	 ER Temp	FFDEEAF6
PV1-18	64	27			 Eastside Adult Med	 Eastside Adult Med	FFDEEAF6
PV1-18	65	27			 Eastside Peds	 Eastside Peds	FFDEEAF6
PV1-18	66	27			 Ekg Pacemaker Clin	 Ekg Pacemaker Clin	FFDEEAF6
PV1-18	67	27			 Emergency	 Emergency	FFDEEAF6
PV1-18	68	27			 Emergency Observ	 Emergency Observ	FFDEEAF6
PV1-18	69	27			 Emergency Room Express Care	 Emergency Room Express Care	FFDEEAF6
PV1-18	70	27			 Employee Health	 Employee Health	FFDEEAF6
PV1-18	71	27			 Employee Physicals	 Employee Physicals	FFDEEAF6
PV1-18	72	27			 Endoscopy	 Endoscopy	FFDEEAF6
PV1-18	73	27			 Facility Billing	 Facility Billing	FFDEEAF6
PV1-18	74	27			 Faith Medical Unit 1	 Faith Medical Unit 1	FFDEEAF6
PV1-18	75	27			 Faith Medical Unit 2	 Faith Medical Unit 2	FFDEEAF6
PV1-18	76	27			 Faith Medical Unit 3	 Faith Medical Unit 3	FFDEEAF6
PV1-18	77	27			 Family Health Cn/Drh Ref	 Family Health Cn/Drh Ref	FFDEEAF6
PV1-18	78	27			 Family Planning	 Family Planning	FFDEEAF6
PV1-18	79	27			 Group Billing	 Group Billing	FFDEEAF6
PV1-18	80	27			 HOSPITAL CONVENIENCE	 HOSPITAL CONVENIENCE	FFDEEAF6
PV1-18	81	27			 Home Health Care	 Home Health Care	FFDEEAF6
PV1-18	82	27			 Hospice	 Hospice	FFDEEAF6
PV1-18	83	27			 ICCU/ICSU/SSU	 ICCU/ICSU/SSU	FFDEEAF6
PV1-18	84	27			 ICU	 ICU	FFDEEAF6
PV1-18	85	27			 IICU	 IICU	FFDEEAF6
PV1-18	86	27			 IP Hospice	 IP Hospice	FFDEEAF6
PV1-18	87	27			 Industrial Clinic	 Industrial Clinic	FFDEEAF6
PV1-18	88	27			 Industrial Health	 Industrial Health	FFDEEAF6
PV1-18	89	27			 Industrial Health - ER	 Industrial Health - ER	FFDEEAF6
PV1-18	90	27			 Infertility Clinic	 Infertility Clinic	FFDEEAF6
PV1-18	91	27			 Infusion Therapy	 Infusion Therapy	FFDEEAF6
PV1-18	92	27			 Inpatient	 Inpatient	FFDEEAF6
PV1-18	93	27			 Inpatient Daily	 Inpatient Daily	FFDEEAF6
PV1-18	94	27			 Inpatient Psych	 Inpatient Psych	FFDEEAF6
PV1-18	95	27			 Inpatient Rehab	 Inpatient Rehab	FFDEEAF6
PV1-18	96	27			 Intensive Care	 Intensive Care	FFDEEAF6
PV1-18	97	27			 Intermitt Care Newbo	 Intermitt Care Newbo	FFDEEAF6
PV1-18	98	27			 Intox Therapy	 Intox Therapy	FFDEEAF6
PV1-18	99	27			 Jvhl Op Lab	 Jvhl Op Lab	FFDEEAF6
PV1-18	100	27			 Lab Specimens	 Lab Specimens	FFDEEAF6
PV1-18	101	27			 Laser Eye Surgery	 Laser Eye Surgery	FFDEEAF6
PV1-18	102	27			 Ldrp Triage	 Ldrp Triage	FFDEEAF6
PV1-18	103	27			 MED J01	 MED J01	FFDEEAF6
PV1-18	104	27			 Methadone Clinic	 Methadone Clinic	FFDEEAF6
PV1-18	105	27			 Mssp	 Mssp	FFDEEAF6
PV1-18	106	27			 NICU	 NICU	FFDEEAF6
PV1-18	107	27			 Ne Op Referred	 Ne Op Referred	FFDEEAF6
PV1-18	108	27			 Newborn	 Newborn	FFDEEAF6
PV1-18	109	27			 Non Facility	 Non Facility	FFDEEAF6
PV1-18	110	27			 Non Patient	 Non Patient	FFDEEAF6
PV1-18	111	27			 Northeast Emergency	 Northeast Emergency	FFDEEAF6
PV1-18	112	27			 O/P Surgery Boarder	 O/P Surgery Boarder	FFDEEAF6
PV1-18	113	27			 Ob/Gyn Clinic	 Ob/Gyn Clinic	FFDEEAF6
PV1-18	114	27			 Observation	 Observation	FFDEEAF6
PV1-18	115	27			 Occupational Health	 Occupational Health	FFDEEAF6
PV1-18	116	27			 Oncology	 Oncology	FFDEEAF6
PV1-18	117	27			 Oral Surgery	 Oral Surgery	FFDEEAF6
PV1-18	118	27			 Other Outpatient	 Other Outpatient	FFDEEAF6
PV1-18	119	27			 Out of Scope Radiology	 Out of Scope Radiology	FFDEEAF6
PV1-18	120	27			 Outpat Labor & Del	 Outpat Labor & Del	FFDEEAF6
PV1-18	121	27			 Outpatient	 Outpatient	FFDEEAF6
PV1-18	122	27			 Outpatient Diagnostic	 Outpatient Diagnostic	FFDEEAF6
PV1-18	123	27			 Outpatient Message	 Outpatient Message	FFDEEAF6
PV1-18	124	27			 Outpatient Surgery	 Outpatient Surgery	FFDEEAF6
PV1-18	125	27			 PARTIAL HOSPITAL	 PARTIAL HOSPITAL	FFDEEAF6
PV1-18	126	27			 PRIVATE	 PRIVATE	FFDEEAF6
PV1-18	127	27			 PSYCH	 PSYCH	FFDEEAF6
PV1-18	128	27			 PVT	 PVT	FFDEEAF6
PV1-18	129	27			 PVT INTERMED. CARE	 PVT INTERMED. CARE	FFDEEAF6
PV1-18	130	27			 Pain Clinic	 Pain Clinic	FFDEEAF6
PV1-18	131	27			 Partial Day	 Partial Day	FFDEEAF6
PV1-18	132	27			 Partial Hospitalization	 Partial Hospitalization	FFDEEAF6
PV1-18	133	27			 Past Program	 Past Program	FFDEEAF6
PV1-18	134	27			 Pediatric Clinic	 Pediatric Clinic	FFDEEAF6
PV1-18	135	27			 Phy Ther/Neur Recov	 Phy Ther/Neur Recov	FFDEEAF6
PV1-18	136	27			 Physical Therapy	 Physical Therapy	FFDEEAF6
PV1-18	137	27			 Physician Lab Draw	 Physician Lab Draw	FFDEEAF6
PV1-18	138	27			 Podiatric Clinic	 Podiatric Clinic	FFDEEAF6
PV1-18	139	27			 Preadmission Testing	 Preadmission Testing	FFDEEAF6
PV1-18	140	27			 Preadmit	 Preadmit	FFDEEAF6
PV1-18	141	27			 Prenatal Clinic	 Prenatal Clinic	FFDEEAF6
PV1-18	142	27			 Program	 Program	FFDEEAF6
PV1-18	143	27			 Progressive	 Progressive	FFDEEAF6
PV1-18	144	27			 Progressive Semi	 Progressive Semi	FFDEEAF6
PV1-18	145	27			 Psychiatry	 Psychiatry	FFDEEAF6
PV1-18	146	27			 Pt/Ot/Speech	 Pt/Ot/Speech	FFDEEAF6
PV1-18	147	27			 REFERRED PRIVATE	 REFERRED PRIVATE	FFDEEAF6
PV1-18	148	27			 Radiation Oncology	 Radiation Oncology	FFDEEAF6
PV1-18	149	27			 Radiation Therapy	 Radiation Therapy	FFDEEAF6
PV1-18	150	27			 Recurring	 Recurring	FFDEEAF6
PV1-18	151	27			 Reference Lab	 Reference Lab	FFDEEAF6
PV1-18	152	27			 Referred Outpt	 Referred Outpt	FFDEEAF6
PV1-18	153	27			 Rehab	 Rehab	FFDEEAF6
PV1-18	154	27			 Research	 Research	FFDEEAF6
PV1-18	155	27			 Respiratory Therap	 Respiratory Therap	FFDEEAF6
PV1-18	156	27			 Riverview Med Office	 Riverview Med Office	FFDEEAF6
PV1-18	157	27			 Rmo Obstetrics	 Rmo Obstetrics	FFDEEAF6
PV1-18	158	27			 Rx Home/Rx Homecare	 Rx Home/Rx Homecare	FFDEEAF6
PV1-18	159	27			 SEMI-PRIVATE	 SEMI-PRIVATE	FFDEEAF6
PV1-18	160	27			 Satellite Clin	 Satellite Clin	FFDEEAF6
PV1-18	161	27			 Series	 Series	FFDEEAF6
PV1-18	162	27			 Sjsc On 12 Mile Rd	 Sjsc On 12 Mile Rd	FFDEEAF6
PV1-18	163	27			 Skilled Nursing Facility	 Skilled Nursing Facility	FFDEEAF6
PV1-18	164	27			 Sleep Study	 Sleep Study	FFDEEAF6
PV1-18	165	27			 Special Care Nursery	 Special Care Nursery	FFDEEAF6
PV1-18	166	27			 Special Procedures	 Special Procedures	FFDEEAF6
PV1-18	167	27			 Sterility	 Sterility	FFDEEAF6
PV1-18	168	27			 Substance Abuse	 Substance Abuse	FFDEEAF6
PV1-18	169	27			 The Care Program	 The Care Program	FFDEEAF6
PV1-18	170	27			 Urgent Care	 Urgent Care	FFDEEAF6
PV1-18	171	27			 Void/Cancel	 Void/Cancel	FFDEEAF6
PV1-18	172	27			 Walk In Clinic	 Walk In Clinic	FFDEEAF6
PV1-18	173	27			 Webber Clinic	 Webber Clinic	FFDEEAF6
PV1-18	174	27			 ZLAB	 ZLAB	FFDEEAF6
PV1-18	175	27			 ZRH	 ZRH	FFDEEAF6
PV1-18	176	27			 eCare Downtime	 eCare Downtime	FFDEEAF6
PV1-18	177	27			Great Lakes	Great Lakes	FFDEEAF6
PV1-18	178	27			 PVT  MED J01	 PVT  MED J01	FFDEEAF6
PV1-18	179	27			OP Lab	OP Lab	FFDEEAF6
PV1-18	180	27			 Outpat Labor and Del	 Outpat Labor and Del	FFDEEAF6
PV1-18	181	27			 Doctor Office Visit	 Doctor Office Visit	FFDEEAF6
PV1-18	182	27			 Pulmonary Rehab	 Pulmonary Rehab	FFDEEAF6
PV1-18	183	27			Urgent Care/After Hr Care	Urgent Care/After Hr Care	FFDEEAF6
PV1-18	184	27			23Mile Ind Workers Emer	23Mile Ind Workers Emer	FFDEEAF6
PV1-18	185	27			Wound Care	Wound Care	FFDEEAF6
PV1-18	186	27			Wound Hyperbaric Therapy	Wound Hyperbaric Therapy	FFDEEAF6
PV1-18	187	27			CD:539920197	CD:539920197	FFDEEAF6
PV1-18	188	27			CD:748724306	CD:748724306	FFDEEAF6
PV1-18	189	27			CD:748742698	CD:748742698	FFDEEAF6
PV1-18	190	27			CD:748724452	CD:748724452	00000000
PV1-10	2	31	MiHIN Suggested Values		Hospital Value	Description	FFDEEAF6
PV1-10	3	31			121	Pediatrics	FFAEABAB
PV1-10	4	31	104	Cardiology - General	 Cardiology,  Cardiodiagnostics - Park,  Cardiac Diagnostics, Cardiac Cath Lab, Cardiac Rehab - Novi, Cardiovascular Disease, Cardiology Outpatient Clinic, Cardiac Referral, Cardiac Cath Extende, Cardiac Rehab, EEG/Holter/Echo, Cardio-Thoracic, Cardiac Cath	Cardiology,  Cardiodiagnostics - Park,  Cardiac Diagnostics, Cardiac Cath Lab, Cardiac Rehab - Novi, Cardiovascular Disease, Cardiology Outpatient Clinic, Cardiac Referral, Cardiac Cath Extende, Cardiac Rehab, EEG/Holter/Echo, Cardio-Thoracic, Cardiac Cath	FFDEEAF6
PV1-10	5	31	105	Emergency Medicine	 Emergency Medicine,  Emergency First Aid, Medical Emergency	 Emergency Medicine,  Emergency First Aid, Medical Emergency	FFDEEAF6
PV1-10	6	31	107	Geriatrics	 Geriatric Medicine	 Geriatric Medicine	FFDEEAF6
PV1-10	7	31	108	Gastroenterology	 Gastroenterology, Gastro Surgery	 Gastroenterology, Gastro Surgery	FFDEEAF6
PV1-10	8	31	109	Gynecology	 Gynecology, Breast Care Center, Livonia Breast Imaging, Farmington Mammography	 Gynecology, Breast Care Center, Livonia Breast Imaging, Farmington Mammography	FFDEEAF6
PV1-10	9	31	110	Hospice Medicine	 Hospice	 Hospice	FFDEEAF6
PV1-10	10	31	111	Medical Intensive Care			FFDEEAF6
PV1-10	11	31	112	Internal Medicine	 Internal Medicine	 Internal Medicine	FFDEEAF6
PV1-10	12	31	114	Neuro ICU			FFDEEAF6
PV1-10	13	31	115	Neurology	 Neurology,  Traumatic Brain Inj	 Neurology,  Traumatic Brain Inj	FFDEEAF6
PV1-10	14	31	116	Neonatology	 Neonatal-Perinatal Medicine	 Neonatal-Perinatal Medicine	FFDEEAF6
PV1-10	15	31	117	Obstetrics	 Obstetrics	 Obstetrics	FFDEEAF6
PV1-10	16	31	118	Oncology	 Oncology,  Medical Oncology	 Oncology,  Medical Oncology	FFDEEAF6
PV1-10	17	31	119	Orthopedics	 Orthopedics	 Orthopedics	FFDEEAF6
PV1-10	18	31	121	Pediatrics	 Pediatrics,  Fracture Clinic Pediatric	 Pediatrics,  Fracture Clinic Pediatric	FFDEEAF6
PV1-10	19	31	123	Physical Medicine and Rehabilitation	 Physical Medicine & Rehabilitation,  Physical Medicine and Rehabilitation,  Rehab,  Occupational Therapy, Balance and Falls Clinic, Rehab Inpatient, Physical Therapy, Park Physical Therap, Farmington Phy Ther	 Physical Medicine & Rehabilitation,  Rehab,  Occupational Therapy, Balance and Falls Clinic, Rehab Inpatient, Physical Therapy, Park Physical Therap, Farmington Phy Ther	FFDEEAF6
PV1-10	20	31	124	General Surgery	 General Surgery,  Surgery,  Op Surgery,  Park Surgical Center, I/P Surgery, Pre-surgical Screening, 12 Mile Surgery Center Walk-In Lab, SFLD Pre-Surgical Testing, Pre-surgical Class, Park Pre-Surgical Testing, Same Day Surgery, Surgical Oncology	 General Surgery,  Surgery,  Op Surgery,  Park Surgical Center, I/P Surgery, Pre-surgical Screening, 12 Mile Surgery Center Walk-In Lab, SFLD Pre-Surgical Testing, Pre-surgical Class, Park Pre-Surgical Testing, Same Day Surgery, Surgical Oncology	FFDEEAF6
PV1-10	21	31	125	Surgical Intensive Care			FFDEEAF6
PV1-10	22	31	126	Nephrology Transplant			FFDEEAF6
PV1-10	23	31	127	Acute Care Surgery			FFDEEAF6
PV1-10	24	31	128	Allergy & Immunology	 Allergy & Immunology	 Allergy & Immunology	FFDEEAF6
PV1-10	25	31	129	Anesthesiology	 Anesthesiology	 Anesthesiology	FFDEEAF6
PV1-10	26	31	131	Dermatology	 Dermatology	 Dermatology	FFDEEAF6
PV1-10	27	31	132	Family Medicine			FFDEEAF6
PV1-10	28	31	133	Endocrinology	 Endocrinology	 Endocrinology	FFDEEAF6
PV1-10	29	31	134	Genetics	 Genetic General	 Genetic General	FFDEEAF6
PV1-10	30	31	135	Hematology	 Hematology	 Hematology	FFDEEAF6
PV1-10	31	31	136	Infectious Disease	 Infectious Disease	 Infectious Disease	FFDEEAF6
PV1-10	32	31	137	Nephrology	 Nephrology, Outpatient Dialysis Unit, Neph/Urol Surgery	 Nephrology, Outpatient Dialysis Unit, Neph/Urol Surgery	FFDEEAF6
PV1-10	33	31	138	Neurosurgery	 Neurological Surgery	 Neurological Surgery	FFDEEAF6
PV1-10	34	31	139	Ophthalmology	 Ophthalmology	 Ophthalmology	FFDEEAF6
PV1-10	35	31	140	Otolaryngology/ENT	 Ear/Nose/Throat, Ent	 Ear/Nose/Throat, Ent	FFDEEAF6
